age,education,balance,duration,campaign,pdays,previous,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,poutcome_other,poutcome_success,poutcome_unknown,default_yes,housing_yes,loan_yes
45.0,2,72.0,262.0,2.0,352.0,2.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
33.0,3,61.0,836.0,3.0,999.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
38.0,2,173.0,150.0,4.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
26.0,2,-162.0,44.0,2.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False
30.0,3,47.0,11.0,17.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
55.0,3,1983.0,123.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
34.0,2,326.0,150.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
60.0,2,2552.0,255.0,2.0,2.0,4.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
36.0,3,1283.0,92.0,5.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
65.0,1,2179.0,112.0,7.0,999.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
39.0,3,1047.0,554.0,1.0,999.0,0.0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
52.0,1,36.0,109.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
55.0,2,-308.0,781.0,1.0,999.0,0.0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
26.0,3,1177.0,116.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
40.0,1,2077.0,363.0,1.0,173.0,24.0,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
52.0,2,0.0,82.0,2.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
29.0,3,1.0,167.0,3.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
41.0,1,7735.0,220.0,1.0,190.0,1.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
30.0,3,1922.0,546.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
28.0,2,153.0,1124.0,2.0,999.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
26.0,2,2770.0,141.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
58.0,2,139.0,188.0,1.0,161.0,2.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
29.0,3,21.0,107.0,4.0,371.0,3.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
48.0,2,178.0,320.0,4.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
35.0,2,444.0,244.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
26.0,2,209.0,319.0,2.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
49.0,0,3096.0,147.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
34.0,2,5320.0,114.0,6.0,467.0,5.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
32.0,2,4885.0,400.0,2.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True
48.0,1,5462.0,29.0,4.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
40.0,2,6767.0,97.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
42.0,2,2974.0,187.0,5.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
48.0,2,427.0,201.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
38.0,2,8876.0,280.0,1.0,75.0,1.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
53.0,3,146.0,150.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
59.0,2,319.0,129.0,1.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
28.0,2,304.0,516.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
50.0,1,766.0,174.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
31.0,2,0.0,82.0,5.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
30.0,2,3107.0,1516.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
59.0,2,174.0,204.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
33.0,2,-305.0,109.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True
35.0,2,670.0,378.0,1.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
30.0,3,6164.0,152.0,11.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
71.0,2,2850.0,185.0,1.0,999.0,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
30.0,1,79.0,317.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
24.0,2,110.0,27.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False
34.0,2,5039.0,205.0,6.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
52.0,2,199.0,978.0,2.0,189.0,1.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
33.0,2,238.0,45.0,5.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
38.0,2,5092.0,145.0,6.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
41.0,2,1088.0,138.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
42.0,3,221.0,720.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
38.0,2,889.0,362.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
48.0,1,750.0,90.0,6.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
34.0,2,0.0,214.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True
46.0,1,1291.0,142.0,3.0,259.0,17.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
40.0,3,89.0,148.0,6.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True
36.0,2,4280.0,227.0,6.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
32.0,2,0.0,126.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
33.0,2,625.0,410.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
55.0,0,574.0,243.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
58.0,1,320.0,171.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
25.0,3,468.0,147.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
47.0,2,440.0,91.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
40.0,2,0.0,332.0,1.0,183.0,1.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
59.0,2,5706.0,471.0,2.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
30.0,2,-559.0,98.0,1.0,167.0,2.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
25.0,3,10446.680978170363,117.0,2.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True
58.0,1,1987.0,185.0,4.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
39.0,0,98.0,59.0,3.0,367.0,1.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
40.0,3,642.0,147.0,3.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
38.0,2,526.0,553.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
66.0,3,6483.0,275.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
47.0,3,2306.0,239.0,4.0,999.0,0.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
37.0,2,954.0,402.0,9.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
36.0,3,-679.0,172.0,1.0,93.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
50.0,1,-1.0,195.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
76.0,1,2590.0,68.0,12.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
58.0,3,331.0,82.0,3.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
42.0,2,4209.0,57.0,6.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
58.0,2,462.0,495.0,1.0,93.0,1.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
28.0,3,0.0,479.0,1.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
41.0,2,0.0,141.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
30.0,3,151.0,82.0,4.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
32.0,3,883.0,798.0,1.0,185.0,5.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
27.0,2,266.0,232.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
48.0,3,0.0,60.0,5.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
36.0,3,491.0,103.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
54.0,3,3.0,443.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
36.0,2,198.0,400.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
52.0,2,10446.680978170363,132.0,1.0,999.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
34.0,2,0.0,374.0,16.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True
43.0,2,136.0,363.0,7.0,999.0,0.0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
32.0,3,28.0,111.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
33.0,3,335.0,130.0,4.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
51.0,0,174.0,308.0,3.0,999.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
39.0,2,270.0,116.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
44.0,3,1206.0,160.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
49.0,1,198.0,205.0,3.0,999.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
25.0,3,914.0,185.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
39.0,2,31.0,61.0,2.0,181.0,4.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
54.0,2,0.0,159.0,2.0,106.0,6.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
32.0,3,347.0,213.0,1.0,264.0,6.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
54.0,2,89.0,140.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
31.0,2,0.0,71.0,1.0,223.0,9.0,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True
45.0,2,0.0,47.0,7.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
31.0,2,68.0,570.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
45.0,2,-149.0,287.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
33.0,2,2411.0,130.0,1.0,161.0,1.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
46.0,3,225.0,201.0,1.0,345.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
44.0,3,0.0,54.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
42.0,2,3620.0,22.0,16.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
26.0,2,179.0,103.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
47.0,2,1544.0,104.0,1.0,312.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
48.0,1,199.0,29.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
60.0,0,231.0,57.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
27.0,2,76.0,236.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
30.0,3,302.0,528.0,3.0,999.0,0.0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
28.0,2,189.0,68.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
58.0,1,565.0,876.0,1.0,999.0,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
37.0,3,310.0,76.0,1.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
36.0,2,1746.0,99.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
39.0,2,6.0,122.0,3.0,357.0,4.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
52.0,1,-110.0,141.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
55.0,2,2749.0,58.0,2.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True
30.0,3,6495.0,78.0,3.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
36.0,2,35.0,435.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
39.0,2,-650.0,123.0,2.0,364.0,1.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
47.0,1,292.0,210.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
42.0,1,5774.0,54.0,2.0,999.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
42.0,2,2416.0,138.0,4.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
58.0,2,35.0,336.0,7.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
68.0,2,10446.680978170363,249.0,1.0,999.0,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
43.0,2,50.0,63.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
44.0,2,-674.0,257.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
49.0,3,3726.0,875.0,2.0,999.0,0.0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
57.0,3,1180.0,191.0,2.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True
61.0,3,6610.0,481.0,2.0,999.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
36.0,2,319.0,120.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
31.0,2,1545.0,207.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
51.0,3,1315.0,303.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
31.0,3,424.0,93.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
56.0,1,151.0,128.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
30.0,3,-970.0,194.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
38.0,2,-762.0,408.0,2.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True
35.0,2,181.0,5.0,3.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
31.0,0,-120.0,231.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
39.0,2,1022.0,20.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
50.0,3,78.0,218.0,3.0,161.0,9.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
39.0,3,209.0,36.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
26.0,2,2469.0,136.0,8.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
43.0,1,328.0,192.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
34.0,3,0.0,141.0,1.0,188.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
51.0,1,307.0,65.0,2.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True
31.0,3,1384.0,203.0,2.0,2.0,3.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
32.0,3,0.0,104.0,9.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
53.0,2,719.0,230.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
44.0,3,0.0,71.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
38.0,3,6704.0,205.0,2.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
47.0,3,4543.0,162.0,1.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
36.0,3,0.0,145.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
30.0,3,149.0,220.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
46.0,2,-1400.0,309.0,3.0,355.0,4.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
33.0,2,-118.0,421.0,3.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
43.0,2,2160.0,261.0,1.0,98.0,1.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
27.0,2,842.0,273.0,1.0,91.0,1.0,0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
38.0,0,3576.0,349.0,2.0,183.0,1.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
41.0,3,1666.0,291.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
39.0,2,0.0,793.0,2.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
42.0,1,1628.0,119.0,1.0,195.0,8.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
47.0,2,51.0,312.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True
30.0,2,447.0,103.0,6.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
34.0,2,396.0,101.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
45.0,1,4994.0,48.0,1.0,999.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
43.0,2,3215.0,228.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
59.0,1,2814.0,81.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
39.0,2,293.0,160.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
36.0,2,474.0,59.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
44.0,2,10446.680978170363,297.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
36.0,3,0.0,147.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
27.0,3,88.0,143.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
29.0,2,308.0,75.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
70.0,2,1164.0,338.0,3.0,185.0,2.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44.0,3,10446.680978170363,29.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
55.0,3,0.0,159.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
36.0,2,-435.0,85.0,8.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
28.0,2,389.0,15.0,7.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
50.0,3,356.0,198.0,2.0,358.0,5.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
49.0,2,2718.0,114.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
71.0,3,261.0,1117.0,2.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
31.0,2,757.0,343.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
45.0,3,16.0,59.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
42.0,2,-422.0,31.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
45.0,2,248.0,212.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
47.0,1,145.0,157.0,6.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
60.0,2,598.0,96.0,1.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
35.0,3,949.0,245.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
31.0,3,614.0,72.0,4.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
33.0,1,1209.0,700.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
50.0,3,202.0,107.0,1.0,148.0,4.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
51.0,2,1840.0,312.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
34.0,2,114.0,153.0,1.0,309.0,3.0,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True
56.0,2,-229.0,55.0,10.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
29.0,2,182.0,38.0,3.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
31.0,2,401.0,96.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
55.0,2,4194.0,208.0,3.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
35.0,0,0.0,122.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
36.0,3,629.0,109.0,1.0,246.0,1.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
54.0,2,153.0,74.0,1.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True
32.0,3,553.0,72.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
36.0,3,1057.0,383.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
60.0,2,78.0,113.0,3.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
32.0,2,-28.0,400.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
57.0,3,929.0,387.0,8.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
